"","Country.Code","datatopic","percountry_indicators"
"524","ARG","Public Sector: Government finance",1
"525","ARG","Public Sector: Government finance: Deficit & financing",8
"526","ARG","Public Sector: Government finance: Expense",13
"527","ARG","Public Sector: Government finance: Revenue",22
"528","ARG","Public Sector: Policy & institutions",55
"529","ARG","Social Protection & Labor: Economic activity",59
"530","ARG","Social Protection & Labor: Labor force structure",28
"531","ARG","Social Protection & Labor: Migration",5
"532","ARG","Social Protection & Labor: Performance",27
"533","ARG","Social Protection & Labor: Unemployment",24
"534","ARG","Trade",6
"535","ARM","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"536","ARM","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"537","ARM","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",20
"538","ARM","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"539","ARM","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"540","ARM","Economic Policy & Debt: External debt: Debt outstanding",10
"541","ARM","Economic Policy & Debt: External debt: Debt ratios & other items",11
"542","ARM","Economic Policy & Debt: External debt: Debt service",5
"543","ARM","Economic Policy & Debt: External debt: Net flows",19
"544","ARM","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"545","ARM","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"546","ARM","Economic Policy & Debt: National accounts: Growth rates",16
"547","ARM","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"548","ARM","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"549","ARM","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"550","ARM","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"551","ARM","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"552","ARM","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"553","ARM","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"554","ARM","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"555","ARM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"556","ARM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"557","ARM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"558","ARM","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"559","ARM","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"560","ARM","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"561","ARM","Economic Policy & Debt: Official development assistance",50
"562","ARM","Economic Policy & Debt: Purchasing power parity",13
"563","ARM","Education: Efficiency",18
"564","ARM","Education: Inputs",42
"565","ARM","Education: Outcomes",43
"566","ARM","Education: Participation",44
"567","ARM","Environment: Agricultural production",13
"568","ARM","Environment: Biodiversity & protected areas",6
"569","ARM","Environment: Density & urbanization",12
"570","ARM","Environment: Emissions",41
"571","ARM","Environment: Energy production & use",27
"572","ARM","Environment: Freshwater",9
"573","ARM","Environment: Land use",24
"574","ARM","Environment: Natural resources contribution to GDP",6
"575","ARM","Financial Sector: Access",12
"576","ARM","Financial Sector: Assets",14
"577","ARM","Financial Sector: Capital markets",6
"578","ARM","Financial Sector: Exchange rates & prices",9
"579","ARM","Financial Sector: Interest rates",5
"580","ARM","Financial Sector: Monetary holdings (liabilities)",4
"581","ARM","Gender: Agency",2
"582","ARM","Gender: Health",7
"583","ARM","Gender: Participation & access",2
"584","ARM","Gender: Public life & decision making",4
"585","ARM","Health",2
"586","ARM","Health: Disease prevention",23
"587","ARM","Health: Health systems",22
"588","ARM","Health: Mortality",39
"589","ARM","Health: Nutrition",25
"590","ARM","Health: Population: Dynamics",13
"591","ARM","Health: Population: Structure",58
"592","ARM","Health: Reproductive health",15
"593","ARM","Health: Risk factors",18
"594","ARM","Health: Universal Health Coverage",12
"595","ARM","Infrastructure: Communications",13
"596","ARM","Infrastructure: Technology",11
"597","ARM","Infrastructure: Transportation",8
"598","ARM","Poverty: Income distribution",9
"599","ARM","Poverty: Poverty rates",7
"600","ARM","Poverty: Shared prosperity",4
"601","ARM","Poverty:Multidimensional poverty",5
"602","ARM","Private Sector & Trade: Business environment",54
"603","ARM","Private Sector & Trade: Exports",23
"604","ARM","Private Sector & Trade: Imports",23
"605","ARM","Private Sector & Trade: Private infrastructure investment",8
"606","ARM","Private Sector & Trade: Tariffs",24
"607","ARM","Private Sector & Trade: Total merchandise trade",1
"608","ARM","Private Sector & Trade: Trade facilitation",15
"609","ARM","Private Sector & Trade: Trade price indices",2
"610","ARM","Private Sector & Trade: Travel & tourism",10
"611","ARM","Public Sector: Conflict & fragility",6
"612","ARM","Public Sector: Defense & arms trade",8
"613","ARM","Public Sector: Government finance",1
"614","ARM","Public Sector: Government finance: Deficit & financing",10
"615","ARM","Public Sector: Government finance: Expense",13
"616","ARM","Public Sector: Government finance: Revenue",20
"617","ARM","Public Sector: Policy & institutions",76
"618","ARM","Social Protection & Labor: Economic activity",55
"619","ARM","Social Protection & Labor: Labor force structure",28
"620","ARM","Social Protection & Labor: Migration",5
"621","ARM","Social Protection & Labor: Performance",27
"622","ARM","Social Protection & Labor: Unemployment",24
"623","ARM","Trade",6
"624","ASM","Economic Policy & Debt: National accounts: Adjusted savings & income",8
"625","ASM","Economic Policy & Debt: National accounts: Growth rates",7
"626","ASM","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",2
"627","ASM","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",5
"628","ASM","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"629","ASM","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",1
"630","ASM","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",5
"631","ASM","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",7
"632","ASM","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",1
"633","ASM","Economic Policy & Debt: National accounts: Shares of GDP & other",7
"634","ASM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",2
"635","ASM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",4
"636","ASM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",1
"637","ASM","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",3
"638","ASM","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",5
"639","ASM","Economic Policy & Debt: National accounts: US$ at current prices: Value added",1
"640","ASM","Economic Policy & Debt: Purchasing power parity",2
"641","ASM","Education: Inputs",18
"642","ASM","Education: Outcomes",21
"643","ASM","Education: Participation",25
"644","ASM","Environment: Agricultural production",6
"645","ASM","Environment: Biodiversity & protected areas",7
"646","ASM","Environment: Density & urbanization",7
"647","ASM","Environment: Emissions",14
"648","ASM","Environment: Energy production & use",2
"649","ASM","Environment: Land use",21
"650","ASM","Environment: Natural resources contribution to GDP",6
"651","ASM","Financial Sector: Exchange rates & prices",5
"652","ASM","Health: Disease prevention",6
"653","ASM","Health: Health systems",1
"654","ASM","Health: Mortality",2
"655","ASM","Health: Population: Dynamics",6
"656","ASM","Health: Population: Structure",58
"657","ASM","Health: Reproductive health",2
"658","ASM","Health: Risk factors",3
"659","ASM","Infrastructure: Communications",7
"660","ASM","Infrastructure: Technology",2
"661","ASM","Infrastructure: Transportation",5
"662","ASM","Private Sector & Trade: Exports",13
"663","ASM","Private Sector & Trade: Imports",13
"664","ASM","Private Sector & Trade: Total merchandise trade",1
"665","ASM","Private Sector & Trade: Trade price indices",2
"666","ASM","Private Sector & Trade: Travel & tourism",3
"667","ASM","Public Sector: Conflict & fragility",4
"668","ASM","Public Sector: Policy & institutions",38
"669","ASM","Social Protection & Labor: Economic activity",3
"670","ASM","Social Protection & Labor: Labor force structure",7
"671","ASM","Social Protection & Labor: Migration",3
"672","ASM","Social Protection & Labor: Unemployment",6
"673","ASM","Trade",5
"674","ATG","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"675","ATG","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"676","ATG","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",21
"677","ATG","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"678","ATG","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"679","ATG","Economic Policy & Debt: National accounts: Adjusted savings & income",13
"680","ATG","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"681","ATG","Economic Policy & Debt: National accounts: Growth rates",6
"682","ATG","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",4
"683","ATG","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"684","ATG","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",9
"685","ATG","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",5
"686","ATG","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"687","ATG","Economic Policy & Debt: National accounts: Shares of GDP & other",8
"688","ATG","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"689","ATG","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",2
"690","ATG","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",4
"691","ATG","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",7
"692","ATG","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",4
"693","ATG","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"694","ATG","Economic Policy & Debt: Official development assistance",44
"695","ATG","Economic Policy & Debt: Purchasing power parity",11
"696","ATG","Education: Efficiency",19
"697","ATG","Education: Inputs",41
"698","ATG","Education: Outcomes",12
"699","ATG","Education: Participation",42
"700","ATG","Environment: Agricultural production",12
"701","ATG","Environment: Biodiversity & protected areas",7
"702","ATG","Environment: Density & urbanization",7
"703","ATG","Environment: Emissions",34
